COUNTRY,YEAR,DISEASE NAME,SEX CODE,DEATH RATE PER 100K
COL,2021,Schizophrenia,FEMALE,0.05
COL,2021,Glaucoma,FEMALE,0
COL,2021,Hypertensive heart disease,FEMALE,15.14
COL,2021,Paralytic ileus and intestinal obstruction,FEMALE,2.63
COL,2021,Drowning,FEMALE,0.42
COL,2021,Trichomoniasis,FEMALE,0
COL,2021,Meningitis,FEMALE,0.28
COL,2021,Acute hepatitis E,FEMALE,0
COL,2021,Leishmaniasis,FEMALE,0.01
COL,2021,Echinococcosis,FEMALE,0
COL,2021,Trichuriasis,FEMALE,0
COL,2021,Birth asphyxia and birth trauma,FEMALE,1.08
COL,2021,Mouth and oropharynx cancers,FEMALE,1.45
COL,2021,Melanoma and other skin cancers,FEMALE,1.78
COL,2021,Testicular cancer,FEMALE,0
COL,2021,Kidney cancer,FEMALE,1.04
COL,2021,Brain and nervous system cancers,FEMALE,2.63
COL,2021,Drug use disorders,FEMALE,0.1
COL,2021,Parkinson disease,FEMALE,1
COL,2021,Uncorrected refractive errors,FEMALE,0
COL,2021,Stroke,FEMALE,39.24
COL,2021,Cirrhosis of the liver,FEMALE,4.14
COL,2021,Gynecological diseases,FEMALE,0
COM,2021,Diarrhoeal diseases,FEMALE,24.87
COM,2021,Acute hepatitis C,FEMALE,0.09
COM,2021,Iodine deficiency,FEMALE,0
COM,2021,Colon and rectum cancers,FEMALE,2.41
COM,2021,Prostate cancer,FEMALE,0
COM,2021,Depressive disorders,FEMALE,0
COM,2021,Idiopathic intellectual disability,FEMALE,0
COM,2021,Asthma,FEMALE,6.16
COM,2021,Benign prostatic hyperplasia,FEMALE,0
COM,2021,Rheumatoid arthritis,FEMALE,0.02
COM,2021,Gout,FEMALE,0
COM,2021,Road injury,FEMALE,19.21
COM,2021,Interpersonal violence,FEMALE,3.91
COM,2021,Whooping cough,FEMALE,2.84
COM,2021,Malaria,FEMALE,3.27
COM,2021,Trachoma,FEMALE,0
COM,2021,Leprosy,FEMALE,0
COM,2021,Upper respiratory infections,FEMALE,1.34
COM,2021,Iron-deficiency anaemia,FEMALE,0
COM,2021,Pancreas cancer,FEMALE,0.36
COM,2021,"Lymphomas, multiple myeloma",FEMALE,2.16
COM,2021,Schizophrenia,FEMALE,0
COM,2021,Glaucoma,FEMALE,0
COM,2021,Hypertensive heart disease,FEMALE,30.5
COM,2021,Paralytic ileus and intestinal obstruction,FEMALE,3.83
COM,2021,Pancreatitis,FEMALE,0.23
COM,2021,Falls,FEMALE,5
COM,2021,Drowning,FEMALE,2.97
COM,2021,Chlamydia,FEMALE,0.07
COM,2021,Measles,FEMALE,0
COM,2021,Acute hepatitis E,FEMALE,0.01
COM,2021,Chagas disease,FEMALE,0
COM,2021,Echinococcosis,FEMALE,0.53
COM,2021,Food-bourne trematodes,FEMALE,0
COM,2021,Maternal conditions,FEMALE,14.3
COM,2021,Birth asphyxia and birth trauma,FEMALE,18.39
COM,2021,Melanoma and other skin cancers,FEMALE,1.01
COM,2021,Kidney cancer,FEMALE,0.45
COM,2021,Brain and nervous system cancers,FEMALE,0
COM,2021,Thyroid cancer,FEMALE,0.46
COM,2021,Sickle cell disorders and trait,FEMALE,0.06
COM,2021,Drug use disorders,FEMALE,0.13
COM,2021,Parkinson disease,FEMALE,2.15
COM,2021,Uncorrected refractive errors,FEMALE,0
COM,2021,Stroke,FEMALE,64.13
COM,2021,Cirrhosis of the liver,FEMALE,18.78
COM,2021,Gynecological diseases,FEMALE,0.57
COM,2021,Trichomoniasis,FEMALE,0
COM,2021,HIV/AIDS,FEMALE,0.2
COM,2021,Meningitis,FEMALE,10.64
COM,2021,Leishmaniasis,FEMALE,0
COM,2021,Yellow fever,FEMALE,0
COM,2021,Trichuriasis,FEMALE,0
COM,2021,Mouth and oropharynx cancers,FEMALE,0
COM,2021,Cervix uteri cancer,FEMALE,26.64
COM,2021,Testicular cancer,FEMALE,0
COM,2021,Diabetes mellitus,FEMALE,22.74
COM,2021,Eating disorders,FEMALE,0
COM,2021,Multiple sclerosis,FEMALE,0.03
COM,2021,Other vision loss,FEMALE,0
COM,2021,Self-harm,FEMALE,4.52
COM,2021,Tuberculosis,FEMALE,8.29
COM,2021,Acute hepatitis B,FEMALE,0.42
COM,2021,Onchocerciasis,FEMALE,0
COM,2021,Dengue,FEMALE,0
COM,2021,Lower respiratory infections,FEMALE,60.44
COM,2021,Protein-energy malnutrition,FEMALE,8.3
COM,2021,Stomach cancer,FEMALE,0.51
COM,2021,Ovary cancer,FEMALE,1.44
COM,2021,Larynx cancer,FEMALE,0
COM,2021,Childhood behavioural disorders,FEMALE,0
COM,2021,Non-migraine headache,FEMALE,0
COM,2021,Chronic obstructive pulmonary disease,FEMALE,10.58
COM,2021,Gastritis and duodenitis,FEMALE,1.33
COM,2021,Inflammatory bowel disease,FEMALE,0.23
COM,2021,Kidney diseases,FEMALE,22.37
COM,2021,Osteoarthritis,FEMALE,0
COM,2021,Poisonings,FEMALE,1.2
COM,2021,Exposure to mechanical forces,FEMALE,0.82
COM,2021,Collective violence and legal intervention,FEMALE,0
COM,2021,Syphilis,FEMALE,2.78
COM,2021,Genital herpes,FEMALE,0
COM,2021,Diphtheria,FEMALE,0.04
COM,2021,African trypanosomiasis,FEMALE,0
COM,2021,Rabies,FEMALE,1.68
COM,2021,Otitis media,FEMALE,0.06
COM,2021,Preterm birth complications,FEMALE,33.29
COM,2021,Vitamin A deficiency,FEMALE,0
COM,2021,Liver cancer,FEMALE,3.16
COM,2021,"Trachea, bronchus, lung cancers",FEMALE,0.89
COM,2021,Bladder cancer,FEMALE,1.8
COM,2021,Thalassaemias,FEMALE,0.24
COM,2021,Bipolar disorder,FEMALE,0
COM,2021,Rheumatic heart disease,FEMALE,2.33
COM,2021,Urolithiasis,FEMALE,0.04
COM,2021,Back and neck pain,FEMALE,0
COM,2021,Oral conditions,FEMALE,0
COM,2021,Sudden infant death syndrome,FEMALE,0.4
COM,2021,"Fire, heat and hot substances",FEMALE,4.36
COM,2021,Gonorrhoea,FEMALE,0.02
COM,2021,Tetanus,FEMALE,0.41
COM,2021,Schistosomiasis,FEMALE,0
COM,2021,Cysticercosis,FEMALE,0.24
COM,2021,Ascariasis,FEMALE,0.18
COM,2021,Neonatal sepsis and infections,FEMALE,3.94
COM,2021,Breast cancer,FEMALE,7.94
COM,2021,Leukaemia,FEMALE,0.33
COM,2021,Alcohol use disorders,FEMALE,1.18
COM,2021,Anxiety disorders,FEMALE,0
COM,2021,Alzheimer disease and other dementias,FEMALE,13.13
COM,2021,Epilepsy,FEMALE,3.65
COM,2021,Cataracts,FEMALE,0
COM,2021,Ischaemic heart disease,FEMALE,37.97
COM,2021,Peptic ulcer disease,FEMALE,3.53
COM,2021,Gallbladder and biliary diseases,FEMALE,2.4
COM,2021,Infertility,FEMALE,0
COM,2021,Congenital anomalies,FEMALE,10.95
COM,2021,Natural disasters,FEMALE,0
COM,2021,Encephalitis,FEMALE,0.65
COM,2021,Acute hepatitis A,FEMALE,0.32
COM,2021,Lymphatic filariasis,FEMALE,0
COM,2021,Hookworm disease,FEMALE,0
COM,2021,COVID-19,FEMALE,31.68
COM,2021,Oesophagus cancer,FEMALE,5.55
COM,2021,Corpus uteri cancer,FEMALE,0.27
COM,2021,Gallbladder and biliary tract cancer,FEMALE,0
COM,2021,Mesothelioma,FEMALE,0
COM,2021,Autism and Asperger syndrome,FEMALE,0
COM,2021,Migraine,FEMALE,0
COM,2021,Macular degeneration,FEMALE,0
COM,2021,Other hearing loss,FEMALE,0
COM,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,2.44
COM,2021,Appendicitis,FEMALE,0.36
COM,2021,Skin diseases,FEMALE,2.6
CPV,2021,Tuberculosis,FEMALE,2.44
CPV,2021,Dengue,FEMALE,0
CPV,2021,Lower respiratory infections,FEMALE,35.39
CPV,2021,Vitamin A deficiency,FEMALE,0
CPV,2021,Liver cancer,FEMALE,5.43
CPV,2021,Bladder cancer,FEMALE,0.2
CPV,2021,Larynx cancer,FEMALE,0.39
CPV,2021,Thalassaemias,FEMALE,0.08
CPV,2021,Bipolar disorder,FEMALE,0
CPV,2021,Childhood behavioural disorders,FEMALE,0
CPV,2021,Non-migraine headache,FEMALE,0
CPV,2021,Chronic obstructive pulmonary disease,FEMALE,9.74
CPV,2021,Gastritis and duodenitis,FEMALE,0.06
CPV,2021,Kidney diseases,FEMALE,18.71
CPV,2021,Osteoarthritis,FEMALE,0
CPV,2021,Sudden infant death syndrome,FEMALE,0.14
CPV,2021,Poisonings,FEMALE,0.07
CPV,2021,Collective violence and legal intervention,FEMALE,0
CPV,2021,Syphilis,FEMALE,0.35
CPV,2021,Genital herpes,FEMALE,0
CPV,2021,Diphtheria,FEMALE,0
CPV,2021,African trypanosomiasis,FEMALE,0
CPV,2021,Rabies,FEMALE,0.74
CPV,2021,Otitis media,FEMALE,0
CPV,2021,Preterm birth complications,FEMALE,5.35
CPV,2021,"Trachea, bronchus, lung cancers",FEMALE,4.45
CPV,2021,Leukaemia,FEMALE,2.14
CPV,2021,Alcohol use disorders,FEMALE,0.12
CPV,2021,Alzheimer disease and other dementias,FEMALE,17.05
CPV,2021,Cataracts,FEMALE,0
CPV,2021,Rheumatic heart disease,FEMALE,0.85
CPV,2021,Ischaemic heart disease,FEMALE,81.89
CPV,2021,Peptic ulcer disease,FEMALE,2.56
CPV,2021,Urolithiasis,FEMALE,0.03
CPV,2021,Infertility,FEMALE,0
CPV,2021,Back and neck pain,FEMALE,0
CPV,2021,Oral conditions,FEMALE,0
CPV,2021,"Fire, heat and hot substances",FEMALE,1.55
CPV,2021,Gonorrhoea,FEMALE,0
CPV,2021,Tetanus,FEMALE,0.13
CPV,2021,Acute hepatitis A,FEMALE,0.03
CPV,2021,Schistosomiasis,FEMALE,0
CPV,2021,Cysticercosis,FEMALE,0.12
CPV,2021,Ascariasis,FEMALE,0
CPV,2021,COVID-19,FEMALE,54.48
CPV,2021,Neonatal sepsis and infections,FEMALE,0.78
CPV,2021,Breast cancer,FEMALE,8.85
CPV,2021,Anxiety disorders,FEMALE,0
CPV,2021,Epilepsy,FEMALE,0.84
CPV,2021,Macular degeneration,FEMALE,0
CPV,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,2.05
CPV,2021,Appendicitis,FEMALE,0.08
CPV,2021,Gallbladder and biliary diseases,FEMALE,1.31
CPV,2021,Skin diseases,FEMALE,0
CPV,2021,Congenital anomalies,FEMALE,5.04
CPV,2021,Natural disasters,FEMALE,0
CPV,2021,Encephalitis,FEMALE,0.7
CPV,2021,Lymphatic filariasis,FEMALE,0
CPV,2021,Hookworm disease,FEMALE,0
CPV,2021,Oesophagus cancer,FEMALE,2.58
CPV,2021,Corpus uteri cancer,FEMALE,0.79
CPV,2021,Gallbladder and biliary tract cancer,FEMALE,0.39
CPV,2021,Mesothelioma,FEMALE,0
CPV,2021,Autism and Asperger syndrome,FEMALE,0
CPV,2021,Migraine,FEMALE,0
CPV,2021,Other hearing loss,FEMALE,0
CPV,2021,Rheumatoid arthritis,FEMALE,0
CPV,2021,Road injury,FEMALE,6.3
CPV,2021,Interpersonal violence,FEMALE,6.46
CPV,2021,Diarrhoeal diseases,FEMALE,6.65
CPV,2021,Acute hepatitis C,FEMALE,0.02
CPV,2021,Iodine deficiency,FEMALE,0
CPV,2021,Colon and rectum cancers,FEMALE,3.65
CPV,2021,Prostate cancer,FEMALE,0
CPV,2021,Depressive disorders,FEMALE,0
CPV,2021,Idiopathic intellectual disability,FEMALE,0
CPV,2021,Asthma,FEMALE,4.59
CPV,2021,Pancreatitis,FEMALE,0.89
CPV,2021,Benign prostatic hyperplasia,FEMALE,0
CPV,2021,Gout,FEMALE,0
CPV,2021,Falls,FEMALE,3.51
CPV,2021,Chlamydia,FEMALE,0
CPV,2021,Whooping cough,FEMALE,0.01
CPV,2021,Measles,FEMALE,0.06
CPV,2021,Malaria,FEMALE,0
CPV,2021,Chagas disease,FEMALE,0
CPV,2021,Trachoma,FEMALE,0
CPV,2021,Food-bourne trematodes,FEMALE,0
CPV,2021,Leprosy,FEMALE,0
CPV,2021,Upper respiratory infections,FEMALE,0.19
CPV,2021,Iron-deficiency anaemia,FEMALE,0
CPV,2021,Pancreas cancer,FEMALE,4.18
CPV,2021,Thyroid cancer,FEMALE,1.56
CPV,2021,"Lymphomas, multiple myeloma",FEMALE,2.84
CPV,2021,Schizophrenia,FEMALE,0
CPV,2021,Glaucoma,FEMALE,0
CPV,2021,Hypertensive heart disease,FEMALE,20.33
CPV,2021,Paralytic ileus and intestinal obstruction,FEMALE,2
CPV,2021,Drowning,FEMALE,2.22
CPV,2021,Trichomoniasis,FEMALE,0
CPV,2021,Meningitis,FEMALE,2.08
CPV,2021,Acute hepatitis E,FEMALE,0.01
CPV,2021,Leishmaniasis,FEMALE,0
CPV,2021,Echinococcosis,FEMALE,0.21
CPV,2021,Trichuriasis,FEMALE,0
CPV,2021,Maternal conditions,FEMALE,1.67
CPV,2021,Birth asphyxia and birth trauma,FEMALE,1.86
CPV,2021,Melanoma and other skin cancers,FEMALE,0.59
CPV,2021,Testicular cancer,FEMALE,0
CPV,2021,Kidney cancer,FEMALE,1.33
CPV,2021,Brain and nervous system cancers,FEMALE,2.16
CPV,2021,Sickle cell disorders and trait,FEMALE,0.31
CPV,2021,Drug use disorders,FEMALE,0
CPV,2021,Parkinson disease,FEMALE,3.65
CPV,2021,Uncorrected refractive errors,FEMALE,0
CPV,2021,Stroke,FEMALE,75.29
CPV,2021,Cirrhosis of the liver,FEMALE,11.74
CPV,2021,Gynecological diseases,FEMALE,0.27
CPV,2021,HIV/AIDS,FEMALE,6.71
CPV,2021,Acute hepatitis B,FEMALE,0.22
CPV,2021,Onchocerciasis,FEMALE,0
CPV,2021,Yellow fever,FEMALE,0
CPV,2021,Protein-energy malnutrition,FEMALE,1.28
CPV,2021,Mouth and oropharynx cancers,FEMALE,3.39
CPV,2021,Stomach cancer,FEMALE,6.2
CPV,2021,Cervix uteri cancer,FEMALE,10.6
CPV,2021,Ovary cancer,FEMALE,1.92
CPV,2021,Diabetes mellitus,FEMALE,30.19
CPV,2021,Eating disorders,FEMALE,0
CPV,2021,Multiple sclerosis,FEMALE,0.09
CPV,2021,Other vision loss,FEMALE,0
CPV,2021,Inflammatory bowel disease,FEMALE,0.25
CPV,2021,Exposure to mechanical forces,FEMALE,0.32
CPV,2021,Self-harm,FEMALE,4.15
CRI,2021,Chlamydia,FEMALE,0
CRI,2021,Measles,FEMALE,0
CRI,2021,Acute hepatitis E,FEMALE,0
CRI,2021,Chagas disease,FEMALE,0
CRI,2021,Echinococcosis,FEMALE,0
CRI,2021,Food-bourne trematodes,FEMALE,0
CRI,2021,Leprosy,FEMALE,0
CRI,2021,Maternal conditions,FEMALE,0.83
CRI,2021,Birth asphyxia and birth trauma,FEMALE,0.68
CRI,2021,Melanoma and other skin cancers,FEMALE,2.5
CRI,2021,Brain and nervous system cancers,FEMALE,3.48
CRI,2021,Thyroid cancer,FEMALE,0.96
CRI,2021,Sickle cell disorders and trait,FEMALE,0.19
CRI,2021,Drug use disorders,FEMALE,0.21
CRI,2021,Parkinson disease,FEMALE,2.36
CRI,2021,Uncorrected refractive errors,FEMALE,0
CRI,2021,Stroke,FEMALE,38.4
CRI,2021,Cirrhosis of the liver,FEMALE,3.88
CRI,2021,Gynecological diseases,FEMALE,0
CRI,2021,Drowning,FEMALE,0.63
CRI,2021,Whooping cough,FEMALE,0
CRI,2021,Malaria,FEMALE,0
CRI,2021,Trachoma,FEMALE,0
CRI,2021,Upper respiratory infections,FEMALE,0.04
CRI,2021,Iron-deficiency anaemia,FEMALE,0.4
CRI,2021,Pancreas cancer,FEMALE,6.27
CRI,2021,"Lymphomas, multiple myeloma",FEMALE,6.89
CRI,2021,Schizophrenia,FEMALE,0.31
CRI,2021,Glaucoma,FEMALE,0
CRI,2021,Hypertensive heart disease,FEMALE,18.38
CRI,2021,Asthma,FEMALE,1.49
CRI,2021,Paralytic ileus and intestinal obstruction,FEMALE,1.56
CRI,2021,Pancreatitis,FEMALE,1.54
CRI,2021,Benign prostatic hyperplasia,FEMALE,0
CRI,2021,Gout,FEMALE,0
CRI,2021,Falls,FEMALE,0.98
CRI,2021,Diarrhoeal diseases,FEMALE,2.06
CRI,2021,Acute hepatitis C,FEMALE,0.04
CRI,2021,Iodine deficiency,FEMALE,0
CRI,2021,Colon and rectum cancers,FEMALE,14.46
CRI,2021,Prostate cancer,FEMALE,0
CRI,2021,Depressive disorders,FEMALE,0
CRI,2021,Autism and Asperger syndrome,FEMALE,0
CRI,2021,Idiopathic intellectual disability,FEMALE,0
CRI,2021,Migraine,FEMALE,0
CRI,2021,Other hearing loss,FEMALE,0
CRI,2021,Rheumatoid arthritis,FEMALE,1.62
CRI,2021,Road injury,FEMALE,4.69
CRI,2021,Interpersonal violence,FEMALE,2.72
CRI,2021,Encephalitis,FEMALE,0.02
CRI,2021,Acute hepatitis A,FEMALE,0.05
CRI,2021,Lymphatic filariasis,FEMALE,0
CRI,2021,Hookworm disease,FEMALE,0
CRI,2021,COVID-19,FEMALE,86.38
CRI,2021,Oesophagus cancer,FEMALE,0.64
CRI,2021,Breast cancer,FEMALE,17.66
CRI,2021,Corpus uteri cancer,FEMALE,3.68
CRI,2021,Gallbladder and biliary tract cancer,FEMALE,2.48
CRI,2021,Mesothelioma,FEMALE,0.04
CRI,2021,Anxiety disorders,FEMALE,0
CRI,2021,Epilepsy,FEMALE,1.98
CRI,2021,Macular degeneration,FEMALE,0
CRI,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,4.32
CRI,2021,Appendicitis,FEMALE,0.37
CRI,2021,Skin diseases,FEMALE,2.84
CRI,2021,Gonorrhoea,FEMALE,0
CRI,2021,Tetanus,FEMALE,0
CRI,2021,Schistosomiasis,FEMALE,0
CRI,2021,Cysticercosis,FEMALE,0.05
CRI,2021,Ascariasis,FEMALE,0.02
CRI,2021,Otitis media,FEMALE,0
CRI,2021,Preterm birth complications,FEMALE,2.77
CRI,2021,Neonatal sepsis and infections,FEMALE,0.15
CRI,2021,"Trachea, bronchus, lung cancers",FEMALE,5.51
CRI,2021,Leukaemia,FEMALE,4.77
CRI,2021,Alcohol use disorders,FEMALE,0.78
CRI,2021,Alzheimer disease and other dementias,FEMALE,22.51
CRI,2021,Cataracts,FEMALE,0
CRI,2021,Ischaemic heart disease,FEMALE,52.78
CRI,2021,Peptic ulcer disease,FEMALE,1.62
CRI,2021,Gallbladder and biliary diseases,FEMALE,2.32
CRI,2021,Infertility,FEMALE,0
CRI,2021,Congenital anomalies,FEMALE,4.02
CRI,2021,Natural disasters,FEMALE,0.07
CRI,2021,Syphilis,FEMALE,0.02
CRI,2021,Genital herpes,FEMALE,0
CRI,2021,Diphtheria,FEMALE,0
CRI,2021,African trypanosomiasis,FEMALE,0
CRI,2021,Dengue,FEMALE,0
CRI,2021,Rabies,FEMALE,0
CRI,2021,Lower respiratory infections,FEMALE,19.45
CRI,2021,Vitamin A deficiency,FEMALE,0
CRI,2021,Liver cancer,FEMALE,6.69
CRI,2021,Bladder cancer,FEMALE,1.49
CRI,2021,Larynx cancer,FEMALE,0.1
CRI,2021,Thalassaemias,FEMALE,0
CRI,2021,Bipolar disorder,FEMALE,0.02
CRI,2021,Rheumatic heart disease,FEMALE,0.94
CRI,2021,Urolithiasis,FEMALE,0
CRI,2021,Back and neck pain,FEMALE,0.09
CRI,2021,Oral conditions,FEMALE,0.02
CRI,2021,Sudden infant death syndrome,FEMALE,0.01
CRI,2021,"Fire, heat and hot substances",FEMALE,0.23
CRI,2021,Tuberculosis,FEMALE,0.7
CRI,2021,HIV/AIDS,FEMALE,1.14
CRI,2021,Acute hepatitis B,FEMALE,0.08
CRI,2021,Onchocerciasis,FEMALE,0
CRI,2021,Protein-energy malnutrition,FEMALE,0.68
CRI,2021,Stomach cancer,FEMALE,11.3
CRI,2021,Ovary cancer,FEMALE,3.62
CRI,2021,Childhood behavioural disorders,FEMALE,0
CRI,2021,Non-migraine headache,FEMALE,0
CRI,2021,Chronic obstructive pulmonary disease,FEMALE,24.12
CRI,2021,Gastritis and duodenitis,FEMALE,0.06
CRI,2021,Inflammatory bowel disease,FEMALE,0.13
CRI,2021,Kidney diseases,FEMALE,22.06
CRI,2021,Osteoarthritis,FEMALE,0.2
CRI,2021,Poisonings,FEMALE,0.09
CRI,2021,Exposure to mechanical forces,FEMALE,0.03
CRI,2021,Collective violence and legal intervention,FEMALE,0
CRI,2021,Trichomoniasis,FEMALE,0
CRI,2021,Meningitis,FEMALE,0.35
CRI,2021,Leishmaniasis,FEMALE,0
CRI,2021,Yellow fever,FEMALE,0
CRI,2021,Trichuriasis,FEMALE,0
CRI,2021,Mouth and oropharynx cancers,FEMALE,1.41
CRI,2021,Cervix uteri cancer,FEMALE,6.84
CRI,2021,Testicular cancer,FEMALE,0
CRI,2021,Kidney cancer,FEMALE,1.81
CRI,2021,Diabetes mellitus,FEMALE,25
CRI,2021,Eating disorders,FEMALE,0
CRI,2021,Multiple sclerosis,FEMALE,0.48
CRI,2021,Other vision loss,FEMALE,0
CRI,2021,Self-harm,FEMALE,2.79
CUB,2021,Syphilis,FEMALE,0
CUB,2021,Genital herpes,FEMALE,0
CUB,2021,Diphtheria,FEMALE,0
CUB,2021,African trypanosomiasis,FEMALE,0
CUB,2021,Dengue,FEMALE,0
CUB,2021,Rabies,FEMALE,0.01
CUB,2021,Lower respiratory infections,FEMALE,47.25
CUB,2021,Vitamin A deficiency,FEMALE,0
CUB,2021,Liver cancer,FEMALE,6.88
CUB,2021,Bladder cancer,FEMALE,3.86
CUB,2021,Larynx cancer,FEMALE,2.43
CUB,2021,Thalassaemias,FEMALE,0.01
CUB,2021,Bipolar disorder,FEMALE,0.01
CUB,2021,Rheumatic heart disease,FEMALE,0.69
CUB,2021,Urolithiasis,FEMALE,0
CUB,2021,Back and neck pain,FEMALE,0.09
CUB,2021,Oral conditions,FEMALE,0.07
CUB,2021,Sudden infant death syndrome,FEMALE,0.02
CUB,2021,"Fire, heat and hot substances",FEMALE,0.35
CUB,2021,Tuberculosis,FEMALE,0.19
CUB,2021,HIV/AIDS,FEMALE,1.28
CUB,2021,Acute hepatitis B,FEMALE,0.37
CUB,2021,Onchocerciasis,FEMALE,0
CUB,2021,Protein-energy malnutrition,FEMALE,0.23
CUB,2021,Stomach cancer,FEMALE,6.29
CUB,2021,Ovary cancer,FEMALE,5.66
CUB,2021,Childhood behavioural disorders,FEMALE,0
CUB,2021,Non-migraine headache,FEMALE,0
CUB,2021,Chronic obstructive pulmonary disease,FEMALE,42.27
CUB,2021,Gastritis and duodenitis,FEMALE,0.85
CUB,2021,Inflammatory bowel disease,FEMALE,0.34
CUB,2021,Kidney diseases,FEMALE,21.5
CUB,2021,Osteoarthritis,FEMALE,4.19
CUB,2021,Poisonings,FEMALE,0.07
CUB,2021,Exposure to mechanical forces,FEMALE,0.16
CUB,2021,Collective violence and legal intervention,FEMALE,0
CUB,2021,Trichomoniasis,FEMALE,0
CUB,2021,Meningitis,FEMALE,0.34
CUB,2021,Leishmaniasis,FEMALE,0
CUB,2021,Yellow fever,FEMALE,0
CUB,2021,Trichuriasis,FEMALE,0
CUB,2021,Mouth and oropharynx cancers,FEMALE,2.84
CUB,2021,Cervix uteri cancer,FEMALE,11.87
CUB,2021,Testicular cancer,FEMALE,0
CUB,2021,Kidney cancer,FEMALE,1.92
CUB,2021,Diabetes mellitus,FEMALE,16.22
CUB,2021,Eating disorders,FEMALE,0
CUB,2021,Multiple sclerosis,FEMALE,0.33
CUB,2021,Other vision loss,FEMALE,0
CUB,2021,Self-harm,FEMALE,4.32
CUB,2021,Chlamydia,FEMALE,0
CUB,2021,Measles,FEMALE,0
CUB,2021,Acute hepatitis E,FEMALE,0.01
CUB,2021,Chagas disease,FEMALE,0
CUB,2021,Echinococcosis,FEMALE,0.28
CUB,2021,Food-bourne trematodes,FEMALE,0
CUB,2021,Leprosy,FEMALE,0
CUB,2021,Maternal conditions,FEMALE,0.91
CUB,2021,Birth asphyxia and birth trauma,FEMALE,0.46
CUB,2021,Melanoma and other skin cancers,FEMALE,4.07
CUB,2021,Brain and nervous system cancers,FEMALE,5.5
CUB,2021,Thyroid cancer,FEMALE,1.09
CUB,2021,Sickle cell disorders and trait,FEMALE,0.44
CUB,2021,Drug use disorders,FEMALE,0.05
CUB,2021,Parkinson disease,FEMALE,4.16
CUB,2021,Uncorrected refractive errors,FEMALE,0
CUB,2021,Stroke,FEMALE,92.3
CUB,2021,Cirrhosis of the liver,FEMALE,4.92
CUB,2021,Gynecological diseases,FEMALE,0
CUB,2021,Drowning,FEMALE,0.26
CUB,2021,Whooping cough,FEMALE,0
CUB,2021,Malaria,FEMALE,0
CUB,2021,Trachoma,FEMALE,0
CUB,2021,Upper respiratory infections,FEMALE,0.03
CUB,2021,Iron-deficiency anaemia,FEMALE,0.73
CUB,2021,Pancreas cancer,FEMALE,7.5
CUB,2021,"Lymphomas, multiple myeloma",FEMALE,7.68
CUB,2021,Schizophrenia,FEMALE,0.56
CUB,2021,Glaucoma,FEMALE,0.05
CUB,2021,Hypertensive heart disease,FEMALE,48.21
CUB,2021,Asthma,FEMALE,2.56
CUB,2021,Paralytic ileus and intestinal obstruction,FEMALE,3.71
CUB,2021,Pancreatitis,FEMALE,0.96
CUB,2021,Benign prostatic hyperplasia,FEMALE,0
CUB,2021,Gout,FEMALE,0.01
CUB,2021,Falls,FEMALE,25.28
CUB,2021,Diarrhoeal diseases,FEMALE,1.37
CUB,2021,Acute hepatitis C,FEMALE,0.43
CUB,2021,Iodine deficiency,FEMALE,0
CUB,2021,Colon and rectum cancers,FEMALE,31.04
CUB,2021,Prostate cancer,FEMALE,0
CUB,2021,Depressive disorders,FEMALE,0
CUB,2021,Autism and Asperger syndrome,FEMALE,0
CUB,2021,Idiopathic intellectual disability,FEMALE,0.22
CUB,2021,Migraine,FEMALE,0
CUB,2021,Other hearing loss,FEMALE,0
CUB,2021,Rheumatoid arthritis,FEMALE,0.87
CUB,2021,Road injury,FEMALE,2.38
CUB,2021,Interpersonal violence,FEMALE,2.1
CUB,2021,Encephalitis,FEMALE,0.06
CUB,2021,Acute hepatitis A,FEMALE,0.02
CUB,2021,Lymphatic filariasis,FEMALE,0
CUB,2021,Hookworm disease,FEMALE,0
CUB,2021,COVID-19,FEMALE,403.45
CUB,2021,Oesophagus cancer,FEMALE,2.4
CUB,2021,Breast cancer,FEMALE,33.98
CUB,2021,Corpus uteri cancer,FEMALE,10.56
CUB,2021,Gallbladder and biliary tract cancer,FEMALE,1.13
CUB,2021,Mesothelioma,FEMALE,0
CUB,2021,Anxiety disorders,FEMALE,0
CUB,2021,Epilepsy,FEMALE,0.63
CUB,2021,Macular degeneration,FEMALE,0
CUB,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,6.88
CUB,2021,Appendicitis,FEMALE,0.68
CUB,2021,Skin diseases,FEMALE,4.07
CUB,2021,Gonorrhoea,FEMALE,0
CUB,2021,Tetanus,FEMALE,0
CUB,2021,Schistosomiasis,FEMALE,0
CUB,2021,Cysticercosis,FEMALE,0
CUB,2021,Ascariasis,FEMALE,0
CUB,2021,Otitis media,FEMALE,0.05
CUB,2021,Preterm birth complications,FEMALE,1.06
CUB,2021,Neonatal sepsis and infections,FEMALE,0.31
CUB,2021,"Trachea, bronchus, lung cancers",FEMALE,36.64
CUB,2021,Leukaemia,FEMALE,4.33
CUB,2021,Alcohol use disorders,FEMALE,0.36
CUB,2021,Alzheimer disease and other dementias,FEMALE,58.98
CUB,2021,Cataracts,FEMALE,0.03
CUB,2021,Ischaemic heart disease,FEMALE,221.97
